Device Time, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Engine RPM(rpm),Relative Throttle Position(%)
25-1月-2014 23:04:55.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755.75,0.78431374
25-1月-2014 23:04:56.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,757.25,0.78431374
25-1月-2014 23:04:56.161,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755.5,0.78431374
25-1月-2014 23:04:56.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,757,0.78431374
25-1月-2014 23:04:56.359,2.83303237,6.74207211,-1.56633997,-0.06466393,0,757,0.78431374
25-1月-2014 23:04:56.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,754.75,0.78431374
25-1月-2014 23:04:56.559,2.83303237,6.74207211,-1.56633997,-0.06466393,0,755.25,0.78431374
25-1月-2014 23:04:56.661,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756,0.78431374
25-1月-2014 23:04:56.759,2.83303237,6.74207211,-1.56633997,-0.06466393,0,757.5,0.78431374
25-1月-2014 23:04:56.860,2.83303237,6.74207211,-1.56633997,-0.06466393,0,757.5,0.78431374
25-1月-2014 23:04:56.961,2.83303237,6.74207211,-1.56633997,-0.06466393,0,757.75,0.78431374
25-1月-2014 23:04:57.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,760.25,0.78431374
25-1月-2014 23:04:57.159,2.83303237,6.74207211,-1.56633997,-0.06466393,0,759.75,0.78431374
25-1月-2014 23:04:57.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,759.75,0.78431374
25-1月-2014 23:04:57.359,2.83303237,6.74207211,-1.56633997,-0.06466393,0,761,0.78431374
25-1月-2014 23:04:57.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,763.25,0.78431374
25-1月-2014 23:04:57.559,2.83303237,6.74207211,-1.56633997,-0.06466393,0,763.5,0.78431374
25-1月-2014 23:04:57.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,763.5,0.78431374
25-1月-2014 23:04:57.759,2.83303237,6.74207211,-1.56633997,-0.06466393,0,756.5,0.78431374
25-1月-2014 23:04:57.864,2.83303237,6.74207211,-1.56633997,-0.06466393,0,749.75,0.78431374
25-1月-2014 23:04:57.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,757.5,0.78431374
25-1月-2014 23:04:58.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,757.5,3.13725495
25-1月-2014 23:04:58.160,2.83303237,6.74207211,-1.56633997,-0.06466393,0,746.5,3.13725495
25-1月-2014 23:04:58.260,2.83303237,6.74207211,-1.56633997,-0.06466393,0,806.5,3.52941179
25-1月-2014 23:04:58.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,854.75,1.96078432
25-1月-2014 23:04:58.459,2.83303237,6.74207211,-1.56633997,-0.06466393,0,854.75,1.56862748
25-1月-2014 23:04:58.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,880.25,1.56862748
25-1月-2014 23:04:58.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,880.25,1.56862748
25-1月-2014 23:04:58.760,2.83303237,6.74207211,-1.56633997,-0.06466393,0,877.5,1.56862748
25-1月-2014 23:04:58.859,2.83303237,6.74207211,-1.56633997,-0.06466393,0,877.5,1.56862748
25-1月-2014 23:04:58.960,2.83303237,6.74207211,-1.56633997,-0.06466393,0,874.25,1.56862748
25-1月-2014 23:04:59.060,2.83303237,6.74207211,-1.56633997,-0.06466393,0,867,1.96078432
25-1月-2014 23:04:59.161,2.83303237,6.74207211,-1.56633997,-0.06466393,0,856,1.96078432
25-1月-2014 23:04:59.259,2.83303237,6.74207211,-1.56633997,-0.06466393,0,856,1.96078432
25-1月-2014 23:04:59.360,2.83303237,6.74207211,-1.56633997,-0.06466393,0,852.75,1.96078432
25-1月-2014 23:04:59.460,2.83303237,6.74207211,-1.56633997,-0.06466393,0,858.25,1.56862748
25-1月-2014 23:04:59.560,2.83303237,6.74207211,-1.56633997,-0.06466393,0,874,1.96078432
25-1月-2014 23:04:59.660,2.83303237,6.74207211,-1.56633997,-0.06466393,0,874,1.96078432
25-1月-2014 23:04:59.760,2.83303237,6.74207211,-1.56633997,-0.06466393,1,889.75,1.96078432
25-1月-2014 23:04:59.860,2.83303237,6.74207211,-1.56633997,-0.06466393,1,921.5,1.96078432
25-1月-2014 23:04:59.960,2.83303237,6.74207211,-1.56633997,-0.06466393,1,956,1.96078432
25-1月-2014 23:05:00.060,2.83303237,6.74207211,-1.56633997,-0.06466393,1,956,1.96078432
25-1月-2014 23:05:00.162,2.83303237,6.74207211,-1.56633997,-0.06466393,1,989.5,1.56862748
25-1月-2014 23:05:00.260,2.83303237,6.74207211,-1.56633997,-0.06466393,2,1011,1.56862748
25-1月-2014 23:05:00.360,2.83303237,6.74207211,-1.56633997,-0.06466393,2,1010.5,1.17647064
25-1月-2014 23:05:00.459,2.83303237,6.74207211,-1.56633997,-0.06466393,2,1010.5,1.17647064
25-1月-2014 23:05:00.560,2.83303237,6.74207211,-1.56633997,-0.06466393,2,982.75,1.17647064
25-1月-2014 23:05:00.661,2.83303237,6.74207211,-1.56633997,-0.06466393,2,940.25,1.56862748
25-1月-2014 23:05:00.759,2.83303237,6.74207211,-1.56633997,-0.06466393,2,920.75,3.92156863
25-1月-2014 23:05:00.860,2.83303237,6.74207211,-1.56633997,-0.06466393,2,920.75,1.96078432
25-1月-2014 23:05:00.960,2.83303237,6.74207211,-1.56633997,-0.06466393,3,918.5,1.96078432
25-1月-2014 23:05:01.060,2.83303237,6.74207211,-1.56633997,-0.06466393,3,962.5,1.96078432
25-1月-2014 23:05:01.160,2.83303237,6.74207211,-1.56633997,-0.06466393,3,988.75,1.96078432
25-1月-2014 23:05:01.260,2.83303237,6.74207211,-1.56633997,-0.06466393,3,988.75,1.96078432
25-1月-2014 23:05:01.360,2.83303237,6.74207211,-1.56633997,-0.06466393,3,1009,1.96078432
25-1月-2014 23:05:01.460,2.83303237,6.74207211,-1.56633997,-0.06466393,3,1027.25,1.96078432
25-1月-2014 23:05:01.560,2.83303237,6.74207211,-1.56633997,-0.06466393,3,1045.75,1.96078432
25-1月-2014 23:05:01.659,2.83303237,6.74207211,-1.56633997,-0.06466393,4,1045.75,1.96078432
25-1月-2014 23:05:01.760,2.83303237,6.74207211,-1.56633997,-0.06466393,4,1066.5,1.96078432
25-1月-2014 23:05:01.860,2.83303237,6.74207211,-1.56633997,-0.06466393,4,1081.5,2.35294127
25-1月-2014 23:05:01.960,2.83303237,6.74207211,-1.56633997,-0.06466393,4,1081.5,2.35294127
25-1月-2014 23:05:02.059,2.83303237,6.74207211,-1.56633997,-0.06466393,4,1091.25,2.35294127
25-1月-2014 23:05:02.160,2.83303237,6.74207211,-1.56633997,-0.06466393,5,1104,2.35294127
25-1月-2014 23:05:02.259,2.83303237,6.74207211,-1.56633997,-0.06466393,5,1122,2.35294127
25-1月-2014 23:05:02.360,2.83303237,6.74207211,-1.56633997,-0.06466393,5,1133.75,2.35294127
25-1月-2014 23:05:02.460,2.83303237,6.74207211,-1.56633997,-0.06466393,5,1133.75,2.35294127
25-1月-2014 23:05:02.560,2.83303237,6.74207211,-1.56633997,-0.06466393,5,1158.25,2.74509811
25-1月-2014 23:05:02.660,2.83303237,6.74207211,-1.56633997,-0.06466393,5,1177.75,2.74509811
25-1月-2014 23:05:02.784,2.83303237,6.74207211,-1.56633997,-0.06466393,5,1199,2.74509811
25-1月-2014 23:05:02.862,2.83303237,6.74207211,-1.56633997,-0.06466393,6,1199,3.13725495
25-1月-2014 23:05:02.961,2.83303237,6.74207211,-1.56633997,-0.06466393,6,1232.75,3.13725495
25-1月-2014 23:05:03.059,2.83303237,6.74207211,-1.56633997,-0.06466393,6,1268.25,3.92156863
25-1月-2014 23:05:03.161,2.83303237,6.74207211,-1.56633997,-0.06466393,6,1318,3.92156863
25-1月-2014 23:05:03.260,2.83303237,6.74207211,-1.56633997,-0.06466393,7,1318,3.92156863
25-1月-2014 23:05:03.360,2.83303237,6.74207211,-1.56633997,-0.06466393,7,1364.25,3.92156863
25-1月-2014 23:05:03.460,2.83303237,6.74207211,-1.56633997,-0.06466393,7,1404.25,4.70588255
25-1月-2014 23:05:03.560,2.83303237,6.74207211,-1.56633997,-0.06466393,8,1448.5,4.70588255
25-1月-2014 23:05:03.660,2.83303237,6.74207211,-1.56633997,-0.06466393,8,1448.5,4.70588255
25-1月-2014 23:05:03.760,2.83303237,6.74207211,-1.56633997,-0.06466393,9,1494.75,5.09803915
25-1月-2014 23:05:03.860,2.83303237,6.74207211,-1.56633997,-0.06466393,9,1538.25,5.09803915
25-1月-2014 23:05:03.960,2.83303237,6.74207211,-1.56633997,-0.06466393,9,1588.75,5.49019623
25-1月-2014 23:05:04.060,2.83303237,6.74207211,-1.56633997,-0.06466393,10,1642.5,5.88235283
25-1月-2014 23:05:04.160,2.83303237,6.74207211,-1.56633997,-0.06466393,10,1642.5,5.88235283
25-1月-2014 23:05:04.260,2.83303237,6.74207211,-1.56633997,-0.06466393,11,1673.75,5.88235283
25-1月-2014 23:05:04.361,2.83303237,6.74207211,-1.56633997,-0.06466393,11,1696.5,5.88235283
25-1月-2014 23:05:04.460,2.83303237,6.74207211,-1.56633997,-0.06466393,12,1693.75,5.49019623
25-1月-2014 23:05:04.560,2.83303237,6.74207211,-1.56633997,-0.06466393,12,1693.75,5.49019623
25-1月-2014 23:05:04.660,2.83303237,6.74207211,-1.56633997,-0.06466393,13,1737.25,5.49019623
25-1月-2014 23:05:04.760,2.83303237,6.74207211,-1.56633997,-0.06466393,13,1830.5,5.49019623
25-1月-2014 23:05:04.860,2.83303237,6.74207211,-1.56633997,-0.06466393,13,1830.5,6.66666698
25-1月-2014 23:05:04.960,2.83303237,6.74207211,-1.56633997,-0.06466393,14,1918.75,7.05882359
25-1月-2014 23:05:05.062,2.83303237,6.74207211,-1.56633997,-0.06466393,14,2048.25,7.45098066
25-1月-2014 23:05:05.161,2.83303237,6.74207211,-1.56633997,-0.06466393,14,2143.75,7.45098066
25-1月-2014 23:05:05.260,2.83303237,6.74207211,-1.56633997,-0.06466393,14,2032.75,6.27450991
25-1月-2014 23:05:05.360,2.83303237,6.74207211,-1.56633997,-0.06466393,15,2032.75,5.88235283
25-1月-2014 23:05:05.460,2.83303237,6.74207211,-1.56633997,-0.06466393,15,1741.25,5.88235283
25-1月-2014 23:05:05.560,2.83303237,6.74207211,-1.56633997,-0.06466393,16,1473,5.88235283
25-1月-2014 23:05:05.661,2.83303237,6.74207211,-1.56633997,-0.06466393,16,1449,5.49019623
25-1月-2014 23:05:05.770,2.83303237,6.74207211,-1.56633997,-0.06466393,16,1456,5.49019623
25-1月-2014 23:05:05.860,2.83303237,6.74207211,-1.56633997,-0.06466393,17,1456,5.49019623
25-1月-2014 23:05:05.960,2.83303237,6.74207211,-1.56633997,-0.06466393,17,1477.25,5.49019623
25-1月-2014 23:05:06.060,2.83303237,6.74207211,-1.56633997,-0.06466393,17,1522.5,5.09803915
25-1月-2014 23:05:06.160,2.83303237,6.74207211,-1.56633997,-0.06466393,17,1577,3.13725495
25-1月-2014 23:05:06.260,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1577,3.13725495
25-1月-2014 23:05:06.360,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1606.5,3.13725495
25-1月-2014 23:05:06.460,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1670,3.52941179
25-1月-2014 23:05:06.560,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1737,3.52941179
25-1月-2014 23:05:06.660,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1737,3.52941179
25-1月-2014 23:05:06.761,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1781.5,3.52941179
25-1月-2014 23:05:06.862,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1826,3.52941179
25-1月-2014 23:05:06.962,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1858.75,3.92156863
25-1月-2014 23:05:07.060,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1858.75,3.92156863
25-1月-2014 23:05:07.160,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1865.5,3.92156863
25-1月-2014 23:05:07.260,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1860,3.92156863
25-1月-2014 23:05:07.361,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1839,3.92156863
25-1月-2014 23:05:07.460,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1839,3.92156863
25-1月-2014 23:05:07.562,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1817.5,3.92156863
25-1月-2014 23:05:07.660,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1793,3.52941179
25-1月-2014 23:05:07.761,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1788,3.52941179
25-1月-2014 23:05:07.860,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1788,3.52941179
25-1月-2014 23:05:07.960,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1788,3.52941179
25-1月-2014 23:05:08.061,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1746,3.52941179
25-1月-2014 23:05:08.161,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1746,3.52941179
25-1月-2014 23:05:08.260,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1732.75,3.52941179
25-1月-2014 23:05:08.360,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1768.5,3.52941179
25-1月-2014 23:05:08.460,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1781.25,3.52941179
25-1月-2014 23:05:08.561,2.83303237,6.74207211,-1.56633997,-0.06466393,21,1781.25,1.96078432
25-1月-2014 23:05:08.661,2.83303237,6.74207211,-1.56633997,-0.06466393,21,1778,1.96078432
25-1月-2014 23:05:08.761,2.83303237,6.74207211,-1.56633997,-0.06466393,21,1759,2.74509811
25-1月-2014 23:05:08.860,2.83303237,6.74207211,-1.56633997,-0.06466393,21,1725.5,1.56862748
25-1月-2014 23:05:08.960,2.83303237,6.74207211,-1.56633997,-0.06466393,21,1687.25,1.56862748
25-1月-2014 23:05:09.060,2.83303237,6.74207211,-1.56633997,-0.06466393,21,1687.25,1.96078432
25-1月-2014 23:05:09.160,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1640.5,1.96078432
25-1月-2014 23:05:09.260,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1572.25,1.96078432
25-1月-2014 23:05:09.360,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1512.75,1.17647064
25-1月-2014 23:05:09.460,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1512.75,1.17647064
25-1月-2014 23:05:09.560,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1469,1.17647064
25-1月-2014 23:05:09.662,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1415.75,1.17647064
25-1月-2014 23:05:09.761,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1349.5,1.17647064
25-1月-2014 23:05:09.862,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1349.5,1.17647064
25-1月-2014 23:05:09.960,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1334.5,1.96078432
25-1月-2014 23:05:10.061,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1334.5,1.96078432
25-1月-2014 23:05:10.160,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1337,1.96078432
25-1月-2014 23:05:10.262,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1325.5,1.96078432
25-1月-2014 23:05:10.360,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1315.5,1.96078432
25-1月-2014 23:05:10.461,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1365.75,1.96078432
25-1月-2014 23:05:10.569,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1365.75,2.35294127
25-1月-2014 23:05:10.674,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1429.5,2.35294127
25-1月-2014 23:05:10.762,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1523.25,2.35294127
25-1月-2014 23:05:10.860,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1608.75,3.92156863
25-1月-2014 23:05:10.961,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1608.75,3.92156863
25-1月-2014 23:05:11.060,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1697.5,3.92156863
25-1月-2014 23:05:11.160,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1747.75,3.52941179
25-1月-2014 23:05:11.260,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1747.75,3.52941179
25-1月-2014 23:05:11.360,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1739.5,3.52941179
25-1月-2014 23:05:11.460,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1722.5,3.92156863
25-1月-2014 23:05:11.559,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1777.25,3.92156863
25-1月-2014 23:05:11.660,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1777.25,3.52941179
25-1月-2014 23:05:11.760,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1802.75,3.52941179
25-1月-2014 23:05:11.860,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1803.25,0.78431374
25-1月-2014 23:05:11.961,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1803.25,1.96078432
25-1月-2014 23:05:12.059,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1735,1.96078432
25-1月-2014 23:05:12.160,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1680.25,1.96078432
25-1月-2014 23:05:12.260,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1636,1.56862748
25-1月-2014 23:05:12.360,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1577.5,1.56862748
25-1月-2014 23:05:12.460,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1577.5,1.56862748
25-1月-2014 23:05:12.559,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1527.75,1.56862748
25-1月-2014 23:05:12.661,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1482.75,1.56862748
25-1月-2014 23:05:12.760,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1426.25,1.56862748
25-1月-2014 23:05:12.860,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1426.25,1.56862748
25-1月-2014 23:05:12.959,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1374.75,1.56862748
25-1月-2014 23:05:13.060,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1334.5,1.17647064
25-1月-2014 23:05:13.160,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1336.5,1.56862748
25-1月-2014 23:05:13.260,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1329.5,1.96078432
25-1月-2014 23:05:13.360,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1329.5,1.96078432
25-1月-2014 23:05:13.460,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1329.75,1.96078432
25-1月-2014 23:05:13.559,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1331.75,1.96078432
25-1月-2014 23:05:13.659,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1328.5,1.56862748
25-1月-2014 23:05:13.760,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1315.5,1.56862748
25-1月-2014 23:05:13.860,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1315.5,1.56862748
25-1月-2014 23:05:13.960,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1311.5,1.56862748
25-1月-2014 23:05:14.060,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1322.75,1.56862748
25-1月-2014 23:05:14.160,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1324.75,1.56862748
25-1月-2014 23:05:14.260,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1352.25,3.13725495
25-1月-2014 23:05:14.360,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1352.25,2.35294127
25-1月-2014 23:05:14.461,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1426.75,2.35294127
25-1月-2014 23:05:14.559,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1525.25,2.35294127
25-1月-2014 23:05:14.659,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1587.25,2.74509811
25-1月-2014 23:05:14.761,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1587.25,3.52941179
25-1月-2014 23:05:14.860,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1602,3.52941179
25-1月-2014 23:05:14.959,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1573.5,3.13725495
25-1月-2014 23:05:15.059,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1550.5,3.13725495
25-1月-2014 23:05:15.159,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1550.5,3.13725495
25-1月-2014 23:05:15.260,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1546.25,3.13725495
25-1月-2014 23:05:15.360,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1575.25,3.13725495
25-1月-2014 23:05:15.459,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1572.75,3.13725495
25-1月-2014 23:05:15.559,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1574.25,3.13725495
25-1月-2014 23:05:15.661,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1574.25,3.13725495
25-1月-2014 23:05:15.760,2.83303237,6.74207211,-1.56633997,-0.06466393,18,1601.5,3.13725495
25-1月-2014 23:05:15.860,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1642.5,3.13725495
25-1月-2014 23:05:15.959,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1681.25,3.13725495
25-1月-2014 23:05:16.060,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1681.25,3.13725495
25-1月-2014 23:05:16.160,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1716.25,3.13725495
25-1月-2014 23:05:16.260,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1739.25,3.13725495
25-1月-2014 23:05:16.359,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1750.25,3.13725495
25-1月-2014 23:05:16.460,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1756,3.13725495
25-1月-2014 23:05:16.560,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1747,3.52941179
25-1月-2014 23:05:16.659,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1747,3.92156863
25-1月-2014 23:05:16.760,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1751.25,5.88235283
25-1月-2014 23:05:16.860,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1761.75,5.88235283
25-1月-2014 23:05:16.961,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1780.75,8.23529434
25-1月-2014 23:05:17.059,2.83303237,6.74207211,-1.56633997,-0.06466393,19,1837.25,14.11764717
25-1月-2014 23:05:17.160,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1837.25,22.74509811
25-1月-2014 23:05:17.261,2.83303237,6.74207211,-1.56633997,-0.06466393,20,1896,29.41176605
25-1月-2014 23:05:17.360,2.83303237,6.74207211,-1.56633997,-0.06466393,21,1908.5,29.41176605
25-1月-2014 23:05:17.459,2.83303237,6.74207211,-1.56633997,-0.06466393,21,1908,16.86274529
25-1月-2014 23:05:17.560,2.83303237,6.74207211,-1.56633997,-0.06466393,22,1908,14.11764717
25-1月-2014 23:05:17.660,2.83303237,6.74207211,-1.56633997,-0.06466393,23,1986.25,13.72549057
25-1月-2014 23:05:17.760,2.83303237,6.74207211,-1.56633997,-0.06466393,24,2063.5,13.72549057
25-1月-2014 23:05:17.859,2.83303237,6.74207211,-1.56633997,-0.06466393,25,2151.5,13.33333397
25-1月-2014 23:05:17.960,2.83303237,6.74207211,-1.56633997,-0.06466393,25,2212.25,13.33333397
25-1月-2014 23:05:18.060,2.83303237,6.74207211,-1.56633997,-0.06466393,25,2212.25,16.47058868
25-1月-2014 23:05:18.160,2.83303237,6.74207211,-1.56633997,-0.06466393,26,2339,20
25-1月-2014 23:05:18.260,2.83303237,6.74207211,-1.56633997,-0.06466393,27,2400,20
25-1月-2014 23:05:18.360,2.83303237,6.74207211,-1.56633997,-0.06466393,28,2361.75,18.03921509
25-1月-2014 23:05:18.462,2.83303237,6.74207211,-1.56633997,-0.06466393,28,2361.75,16.86274529
25-1月-2014 23:05:18.560,2.83303237,6.74207211,-1.56633997,-0.06466393,29,2487.75,16.47058868
25-1月-2014 23:05:18.661,2.83303237,6.74207211,-1.56633997,-0.06466393,30,2574.5,16.47058868
25-1月-2014 23:05:18.759,2.83303237,6.74207211,-1.56633997,-0.06466393,30,2611.75,15.68627453
25-1月-2014 23:05:18.860,2.83303237,6.74207211,-1.56633997,-0.06466393,30,2678,15.68627453
25-1月-2014 23:05:18.960,2.83303237,6.74207211,-1.56633997,-0.06466393,31,2678,18.8235302
25-1月-2014 23:05:19.059,2.83303237,6.74207211,-1.56633997,-0.06466393,32,2750.25,20.7843132
25-1月-2014 23:05:19.160,2.83303237,6.74207211,-1.56633997,-0.06466393,33,2838,20.7843132
25-1月-2014 23:05:19.260,2.83303237,6.74207211,-1.56633997,-0.06466393,33,2894.75,20.3921566
25-1月-2014 23:05:19.360,2.83303237,6.74207211,-1.56633997,-0.06466393,34,2983,19.2156868
25-1月-2014 23:05:19.460,2.83303237,6.74207211,-1.56633997,-0.06466393,35,2983,19.2156868
25-1月-2014 23:05:19.559,2.83303237,6.74207211,-1.56633997,-0.06466393,35,3015.25,19.2156868
25-1月-2014 23:05:19.660,2.83303237,6.74207211,-1.56633997,-0.06466393,35,3101.75,18.03921509
25-1月-2014 23:05:19.760,2.83303237,6.74207211,-1.56633997,-0.06466393,36,3174.25,17.25490189
25-1月-2014 23:05:19.860,2.83303237,6.74207211,-1.56633997,-0.06466393,37,3174.25,16.47058868
25-1月-2014 23:05:19.960,2.83303237,6.74207211,-1.56633997,-0.06466393,38,3251.75,16.47058868
25-1月-2014 23:05:20.061,2.83303237,6.74207211,-1.56633997,-0.06466393,38,3318.25,20.7843132
25-1月-2014 23:05:20.161,2.83303237,6.74207211,-1.56633997,-0.06466393,38,3318.25,20
25-1月-2014 23:05:20.260,2.83303237,6.74207211,-1.56633997,-0.06466393,39,3421.5,17.25490189
25-1月-2014 23:05:20.360,2.83303237,6.74207211,-1.56633997,-0.06466393,39,3183.5,17.25490189
25-1月-2014 23:05:20.460,2.83303237,6.74207211,-1.56633997,-0.06466393,39,2724.5,16.86274529
25-1月-2014 23:05:20.562,2.83303237,6.74207211,-1.56633997,-0.06466393,40,2724.5,16.07843208
25-1月-2014 23:05:20.660,2.83303237,6.74207211,-1.56633997,-0.06466393,40,2422.75,16.07843208
25-1月-2014 23:05:20.759,2.83303237,6.74207211,-1.56633997,-0.06466393,40,2465.25,16.07843208
25-1月-2014 23:05:20.859,2.83303237,6.74207211,-1.56633997,-0.06466393,40,2447.25,11.37254906
25-1月-2014 23:05:20.959,2.83303237,6.74207211,-1.56633997,-0.06466393,41,2472.75,11.37254906
25-1月-2014 23:05:21.060,2.83303237,6.74207211,-1.56633997,-0.06466393,41,2472.75,11.37254906
25-1月-2014 23:05:21.160,2.83303237,6.74207211,-1.56633997,-0.06466393,42,2558.75,11.37254906
25-1月-2014 23:05:21.260,2.83303237,6.74207211,-1.56633997,-0.06466393,42,2638.75,11.37254906
25-1月-2014 23:05:21.360,2.83303237,6.74207211,-1.56633997,-0.06466393,42,2638.75,12.54901981
25-1月-2014 23:05:21.459,2.83303237,6.74207211,-1.56633997,-0.06466393,43,2703.5,12.15686321
