Device Time, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Engine RPM(rpm),Relative Throttle Position(%)
25-1月-2014 20:27:20.590,0.57205462,9.11201286,-1.94770968,-0.02937979,8,1577.25,7.45098066
25-1月-2014 20:27:20.688,0.64015633,8.96218872,-2.22011662,-0.03755009,8,1603.75,7.45098066
25-1月-2014 20:27:20.790,0.76273948,9.30269718,-1.94770968,-0.00903642,8,1648.75,7.84313726
25-1月-2014 20:27:20.888,0.95342433,9.26183605,-2.02943182,-0.00960481,9,1648.75,8.23529434
25-1月-2014 20:27:20.994,0.80360049,9.49338245,-1.94770968,0.01027262,10,1699.25,8.62745094
25-1月-2014 20:27:21.088,0.53119355,9.19373512,-1.90684867,-0.02234417,11,1745,8.62745094
25-1月-2014 20:27:21.189,0.91256332,8.98942947,-2.47890329,-0.02590299,11,1774.75,9.4117651
25-1月-2014 20:27:21.288,0.87170225,9.19373512,-1.71616375,-0.02350008,11,1774.75,9.4117651
25-1月-2014 20:27:21.389,0.72187841,8.88046646,-1.79788589,-0.05446136,12,1797.75,9.4117651
25-1月-2014 20:27:21.488,0.76273948,8.88046646,-2.09753346,-0.04760122,13,1819.75,9.4117651
25-1月-2014 20:27:21.590,0.25878662,8.83960533,-2.17925572,-0.0525648,13,1862.25,10.58823586
25-1月-2014 20:27:21.689,0.87170225,9.49338245,-1.56633997,0.00382549,14,1862.25,13.33333397
25-1月-2014 20:27:21.789,0.19068487,9.53424358,-1.56633997,0.00411028,14,1997.75,14.90196133
25-1月-2014 20:27:21.888,0.72187841,9.6432066,-1.79788589,0.02164012,14,2193.5,14.90196133
25-1月-2014 20:27:21.995,1.33479404,9.41166019,-1.22583127,-0.00398123,15,2334,15.68627453
25-1月-2014 20:27:22.088,1.14410925,9.26183605,-2.05667257,-0.00687408,15,2234.5,16.07843208
25-1月-2014 20:27:22.188,0.38136974,9.15287399,-2.41080165,0.00738245,15,2234.5,14.90196133
25-1月-2014 20:27:22.288,0.76273948,9.15287399,-2.17925572,-0.01875752,16,1807.25,14.90196133
25-1月-2014 20:27:22.387,0.64015633,9.53424358,-2.66958809,-0.03491592,17,1487,28.62745094
25-1月-2014 20:27:22.488,1.60720098,9.57510471,-1.14410925,0.01555777,17,1490.75,32.15686417
25-1月-2014 20:27:22.589,0.80360049,9.26183605,-1.79788589,-0.01577228,17,1566,14.50980377
25-1月-2014 20:27:22.687,1.0215261,9.11201286,-1.52547896,-0.03348458,18,1566,12.54901981
25-1月-2014 20:27:22.788,2.13839459,7.92704248,-1.79788589,-0.12422669,19,1640.5,12.54901981
25-1月-2014 20:27:22.890,-0.53119355,9.41166019,-2.09753346,-0.04673224,19,1741.75,12.15686321
25-1月-2014 20:27:22.993,0.19068487,9.34355831,-2.02943182,-0.00614607,20,1856.5,11.76470566
25-1月-2014 20:27:23.088,-1.75702488,9.11201286,-0.9942854,-0.00592253,20,1856.5,11.76470566
25-1月-2014 20:27:23.189,1.98857081,8.03600502,-1.90684867,0.01269014,21,1952.5,13.33333397
25-1月-2014 20:27:23.288,0.87170225,9.53424358,-0.95342433,-0.01717943,22,2006.5,13.33333397
25-1月-2014 20:27:23.388,0.61291564,7.76359797,-1.94770968,-0.1626901,22,2006.5,14.11764717
25-1月-2014 20:27:23.488,1.06238711,8.88046646,-2.45166254,-0.06144573,22,2120.75,12.94117641
25-1月-2014 20:27:23.587,1.71616375,9.87475204,-1.41651618,-0.04057474,23,2145.75,12.94117641
25-1月-2014 20:27:23.688,0.80360049,8.45823574,-0.53119355,-0.11322093,24,2148.5,12.54901981
25-1月-2014 20:27:23.788,0.44947147,9.49338245,-2.24735737,-0.01732267,24,2157.25,11.37254906
25-1月-2014 20:27:23.888,1.48461795,8.26755142,-0.80360049,-0.03139273,24,2157.25,9.8039217
25-1月-2014 20:27:24.001,1.25307202,9.22097588,-1.37565517,-0.02682378,25,2214.75,10.1960783
25-1月-2014 20:27:24.088,0.44947147,9.19373512,-1.06238711,-0.03647184,25,2276.75,10.1960783
25-1月-2014 20:27:24.190,1.14410925,9.83389091,-1.33479404,-0.01218056,25,2348.75,9.8039217
25-1月-2014 20:27:24.288,0.80360049,9.11201286,-1.44375682,-0.01246753,26,2383.75,9.8039217
25-1月-2014 20:27:24.388,0.21792556,8.98942947,-0.53119355,-0.06277919,26,2383.75,12.54901981
25-1月-2014 20:27:24.488,0.91256332,9.83389091,-1.48461795,-0.00901932,27,2410,11.76470566
25-1月-2014 20:27:24.587,-0.49033251,9.34355831,-0.6810174,-0.00752862,27,2464,11.76470566
25-1月-2014 20:27:24.689,2.47890329,8.03600502,-1.06238711,-0.01516178,27,2486.75,12.54901981
25-1月-2014 20:27:24.788,1.33479404,7.69549656,0.25878662,-0.18439597,27,2163,9.8039217
25-1月-2014 20:27:24.887,0.87170225,10.37870502,-2.56062531,-0.01105799,28,2163,11.37254906
25-1月-2014 20:27:24.988,1.0215261,8.18582916,0.29964766,-0.00708568,28,1774.75,11.37254906
25-1月-2014 20:27:25.090,1.10324812,9.80665016,-1.56633997,0.03755707,28,1642.5,15.68627453
25-1月-2014 20:27:25.188,1.29393303,8.22669029,-2.66958809,-0.069302,29,1680,15.29411793
25-1月-2014 20:27:25.288,0.06810174,10.06543732,-1.63444173,-0.04959101,29,1680,15.29411793
25-1月-2014 20:27:25.388,1.94770968,8.41737461,-2.24735737,-0.03768243,29,1720.25,14.50980377
25-1月-2014 20:27:25.488,0.64015633,9.45252132,-2.05667257,0.00726056,30,1769.5,14.50980377
25-1月-2014 20:27:25.588,0.83084118,9.99733543,-1.98857081,-0.01886266,30,1814.5,13.33333397
25-1月-2014 20:27:25.688,0.91256332,9.11201286,-0.76273948,-0.0251302,30,1863.25,13.33333397
25-1月-2014 20:27:25.789,1.06238711,8.83960533,-1.0215261,-0.06748021,31,1863.25,12.54901981
25-1月-2014 20:27:25.888,0.61291564,9.53424358,-1.67530274,0.00775594,31,1896.25,12.54901981
25-1月-2014 20:27:25.988,1.41651618,9.41166019,-1.56633997,-0.01918467,31,1908.25,12.15686321
25-1月-2014 20:27:26.088,0.61291564,9.26183605,-1.33479404,-0.01020231,31,1908.25,12.15686321
25-1月-2014 20:27:26.189,1.71616375,8.45823574,-0.64015633,-0.09880924,32,1903.25,12.54901981
25-1月-2014 20:27:26.288,0.53119355,9.6432066,-1.48461795,-0.0383689,32,1905,12.54901981
25-1月-2014 20:27:26.390,1.98857081,9.91561317,-0.6810174,-0.02297442,32,1913,12.15686321
25-1月-2014 20:27:26.489,0,8.49909687,-0.9942854,-0.1087209,33,1938.75,11.76470566
25-1月-2014 20:27:26.589,0.76273948,7.84532022,-1.37565517,-0.16535753,33,1938.75,11.37254906
25-1月-2014 20:27:26.688,1.94770968,9.6432066,-2.13839459,0.04526478,34,1969.75,11.37254906
25-1月-2014 20:27:26.789,-1.79788589,6.74207211,-0.9942854,-0.26253337,34,1980.25,10.98039246
25-1月-2014 20:27:26.888,0.3405087,8.41737461,-1.06238711,-0.11545634,34,1996.25,10.58823586
25-1月-2014 20:27:26.989,4.31765032,11.7543602,-1.86598766,0.30957371,34,2024.75,10.1960783
25-1月-2014 20:27:27.089,1.44375682,10.21526051,-1.60720098,0.08334452,35,2024.75,9.8039217
25-1月-2014 20:27:27.188,0.44947147,10.37870502,-1.18497026,0.08483046,35,2046.25,9.8039217
25-1月-2014 20:27:27.288,1.0215261,11.60453606,-0.83084118,0.20951992,35,2077.5,9.8039217
25-1月-2014 20:27:27.388,0.61291564,10.80093575,-1.37565517,0.13066417,35,2077,9.4117651
25-1月-2014 20:27:27.488,1.18497026,8.68978214,-2.2882185,-0.05706561,36,2079.75,9.4117651
25-1月-2014 20:27:27.588,0.44947147,9.53424358,-2.22011662,0.01794285,36,2079.75,9.4117651
25-1月-2014 20:27:27.688,1.22583127,9.41166019,-0.21792556,-0.01324713,36,2087.25,9.01960754
25-1月-2014 20:27:27.788,0.25878662,9.45252132,-0.49033251,-0.0157842,36,2099,9.01960754
25-1月-2014 20:27:27.888,1.0215261,8.7987442,-1.56633997,-0.06405127,36,2112,9.01960754
25-1月-2014 20:27:27.990,0.0272407,9.45252132,-1.0215261,-0.01182598,37,2112,8.23529434
25-1月-2014 20:27:28.089,0.61291564,8.37651348,-0.61291564,-0.12256563,37,2130.5,8.62745094
25-1月-2014 20:27:28.190,0.29964766,7.88618135,-0.87170225,-0.17163527,37,2169.5,8.62745094
25-1月-2014 20:27:28.289,0.38136974,8.07686615,-1.10324812,-0.14911604,37,2206.25,8.23529434
25-1月-2014 20:27:28.388,-0.25878662,8.11772728,-0.57205462,-0.15103346,37,2238.25,8.23529434
25-1月-2014 20:27:28.489,0.29964766,9.07115173,-1.60720098,-0.04141766,38,2238.25,8.23529434
25-1月-2014 20:27:28.590,1.86598766,9.0302906,-1.25307202,-0.03239477,38,2274,7.84313726
25-1月-2014 20:27:28.700,-0.29964766,9.38441944,-0.40861043,-0.02298892,38,2294.25,7.84313726
25-1月-2014 20:27:28.789,1.10324812,10.33784389,-0.29964766,0.07923073,38,2294.25,7.84313726
25-1月-2014 20:27:28.887,0.38136974,9.9564743,-1.79788589,0.05107778,38,2310.75,7.84313726
25-1月-2014 20:27:28.992,1.10324812,9.19373512,0.25878662,-0.03672796,39,2319.75,10.1960783
25-1月-2014 20:27:29.089,-0.6810174,8.88046646,-0.44947147,-0.07194042,39,2348.25,9.4117651
25-1月-2014 20:27:29.188,0.76273948,10.86903763,-0.9942854,0.13429457,39,2348.25,7.45098066
25-1月-2014 20:27:29.288,1.29393303,8.41737461,-1.90684867,-0.0913859,39,2107.5,7.45098066
25-1月-2014 20:27:29.388,0.72187841,7.92704248,1.06238711,-0.16240388,39,1818.75,7.84313726
25-1月-2014 20:27:29.488,-0.95342433,9.26183605,-0.83084118,-0.02811766,39,1599,7.84313726
25-1月-2014 20:27:29.588,-0.0272407,7.8044591,-0.57205462,-0.18329936,39,1599,7.45098066
25-1月-2014 20:27:29.689,0.53119355,8.68978214,-0.21792556,-0.09326005,39,1599.5,7.45098066
25-1月-2014 20:27:29.788,0,9.19373512,-0.25878662,-0.04344893,40,1619.75,7.45098066
25-1月-2014 20:27:29.889,-1.29393303,9.91561317,-0.87170225,0.04220122,40,1665,7.45098066
25-1月-2014 20:27:29.989,1.18497026,10.14715862,-0.87170225,0.06418198,40,1665,7.45098066
25-1月-2014 20:27:30.088,0.80360049,8.58081913,-2.02943182,-0.07844293,40,1696.5,7.05882359
25-1月-2014 20:27:30.189,-0.3405087,8.11772728,-1.37565517,-0.14098966,40,1712.25,7.05882359
25-1月-2014 20:27:30.288,0.38136974,8.45823574,-0.53119355,-0.11622167,40,1723.25,7.05882359
25-1月-2014 20:27:30.388,1.37565517,8.92132759,-0.95342433,-0.05572194,40,1729,7.45098066
25-1月-2014 20:27:30.489,0.57205462,10.06543732,0.19068487,0.04687792,40,1729,7.05882359
25-1月-2014 20:27:30.590,0.14982383,9.34355831,-1.60720098,-0.01443911,41,1729.75,7.05882359
25-1月-2014 20:27:30.689,-0.38136974,9.7249279,0.14982383,0.01120752,41,1732.25,7.84313726
25-1月-2014 20:27:30.788,0.87170225,9.34355831,-1.25307202,-0.01592106,41,1723,7.84313726
25-1月-2014 20:27:30.888,1.18497026,9.30269718,-2.05667257,-0.0023312,41,1723,7.45098066
25-1月-2014 20:27:30.997,-0.6810174,9.9564743,-0.80360049,0.03959519,41,1716.5,7.84313726
25-1月-2014 20:27:31.088,0.80360049,10.95075989,-0.80360049,0.14128059,41,1710.75,7.84313726
25-1月-2014 20:27:31.189,1.60720098,11.10058308,-0.80360049,0.16528732,41,1712.25,7.45098066
25-1月-2014 20:27:31.289,2.02943182,9.07115173,-0.6810174,-0.03091753,42,1716,7.45098066
25-1月-2014 20:27:31.388,-0.44947147,7.96790361,-2.17925572,-0.13770068,42,1716,7.45098066
25-1月-2014 20:27:31.489,3.67749381,9.22097588,0.87170225,0.03484613,42,1713.75,7.45098066
25-1月-2014 20:27:31.589,-0.91256332,9.80665016,0,0.02297729,42,1728.75,7.45098066
25-1月-2014 20:27:31.689,-0.0272407,9.11201286,-1.10324812,-0.04536307,42,1743,7.45098066
25-1月-2014 20:27:31.789,0.6810174,9.0302906,-0.9942854,-0.05231982,42,1765,7.45098066
25-1月-2014 20:27:31.889,0.76273948,8.73064327,-1.37565517,-0.07669753,42,1765,7.45098066
25-1月-2014 20:27:31.989,0.57205462,9.0302906,-1.06238711,-0.0523001,43,1780.25,7.45098066
25-1月-2014 20:27:32.088,1.18497026,8.92132759,-0.21792556,-0.06333256,43,1777,5.88235283
25-1月-2014 20:27:32.189,0.38136974,9.57510471,-0.87170225,-0.00013739,43,1761,3.52941179
25-1月-2014 20:27:32.289,0.83084118,9.41166019,-1.06238711,-0.01180506,43,1750,2.35294127
25-1月-2014 20:27:32.389,-0.53119355,9.99733543,-0.72187841,0.04218334,43,1750,2.35294127
25-1月-2014 20:27:32.488,1.44375682,9.45252132,-0.72187841,-0.00349206,43,1725.5,2.35294127
25-1月-2014 20:27:32.588,-1.48461795,9.60234547,-1.22583127,0.01731354,43,1739.25,2.35294127
25-1月-2014 20:27:32.688,1.06238711,10.99162102,-0.29964766,0.14508647,43,1739.25,2.35294127
25-1月-2014 20:27:32.789,-0.19068487,8.83960533,-1.06238711,-0.07322639,43,1772.5,2.35294127
25-1月-2014 20:27:32.888,0.76273948,9.60234547,-0.19068487,0.00110781,43,1760.5,2.35294127
25-1月-2014 20:27:33.000,0.95342433,9.6432066,-0.64015633,0.00894356,43,1672.5,2.35294127
25-1月-2014 20:27:33.088,0.80360049,9.34355831,-0.29964766,-0.02454358,42,1672.5,1.96078432
25-1月-2014 20:27:33.190,-0.19068487,10.5693903,-0.14982383,0.09669334,42,1567.25,1.96078432
25-1月-2014 20:27:33.288,-0.49033251,10.52852917,-0.57205462,0.09498912,42,1433.25,1.96078432
25-1月-2014 20:27:33.388,0.9942854,10.41956615,0,0.08596212,42,1287.25,1.17647064
25-1月-2014 20:27:33.487,1.33479404,10.06543732,-1.18497026,0.06104571,42,1287.25,1.17647064
25-1月-2014 20:27:33.588,0.25878662,9.41166019,-1.37565517,-0.01105255,42,1247.25,1.17647064
25-1月-2014 20:27:33.688,0.44947147,8.7715044,0.49033251,-0.08429372,42,1230.75,1.17647064
25-1月-2014 20:27:33.788,-0.44947147,8.83960533,0.57205462,-0.07687241,41,1199,0.78431374
25-1月-2014 20:27:33.888,0.80360049,9.0302906,-0.44947147,-0.05570841,41,1174.25,0.78431374
25-1月-2014 20:27:33.988,-0.29964766,9.53424358,0.57205462,-0.00688291,41,1174.25,0.78431374
25-1月-2014 20:27:34.088,1.18497026,9.11201286,0.49033251,-0.0429967,41,1139.5,0.78431374
25-1月-2014 20:27:34.188,0.0272407,8.7987442,-0.06810174,-0.08405304,41,1093.5,0.78431374
25-1月-2014 20:27:34.288,0.25878662,8.98942947,-0.49033251,-0.06290513,41,1105,0.78431374
25-1月-2014 20:27:34.389,0.3405087,9.53424358,0.83084118,-0.00480926,40,1105,0.78431374
25-1月-2014 20:27:34.488,0.61291564,8.68978214,1.14410925,-0.08536494,40,1100.75,0.78431374
25-1月-2014 20:27:34.588,0.83084118,8.68978214,0.76273948,-0.08776152,40,1103.5,0.78431374
25-1月-2014 20:27:34.688,0.14982383,8.07686615,0.25878662,-0.1571061,40,1100,0.78431374
25-1月-2014 20:27:34.788,0.10896278,7.54567242,0.95342433,-0.20562297,40,1095.75,0.78431374
25-1月-2014 20:27:34.888,-0.76273948,7.96790361,0.83084118,-0.16068077,39,1095.75,0.78431374
25-1月-2014 20:27:34.994,0.64015633,8.539958,0.87170225,-0.10351098,39,1092.5,0.78431374
25-1月-2014 20:27:35.088,0.0272407,8.96218872,1.18497026,-0.05946815,38,1094.75,0.78431374
25-1月-2014 20:27:35.188,0.44947147,9.34355831,0.6810174,-0.02492255,38,1091,0.78431374
25-1月-2014 20:27:35.289,-0.06810174,9.19373512,0.40861043,-0.04286927,38,1083.25,0.78431374
25-1月-2014 20:27:35.389,0.40861043,9.22097588,-0.49033251,-0.03879416,38,1083.25,0.78431374
25-1月-2014 20:27:35.489,0,8.96218872,0.10896278,-0.06735569,38,1062.5,0.78431374
25-1月-2014 20:27:35.588,0,7.8044591,0.61291564,-0.18298888,37,1083.5,0.78431374
25-1月-2014 20:27:35.690,0.3405087,7.31412649,0.10896278,-0.23453122,37,1088.75,0.78431374
25-1月-2014 20:27:35.788,-0.76273948,9.83389091,-0.40861043,0.02530843,37,1109.75,0.78431374
25-1月-2014 20:27:35.888,0.14982383,9.6432066,-0.21792556,0.00236714,37,1109.75,1.17647064
25-1月-2014 20:27:35.990,0.25878662,10.10629845,-0.44947147,0.05055934,37,1122,9.4117651
25-1月-2014 20:27:36.088,0.10896278,9.87475204,-0.44947147,0.02670401,37,1240,9.4117651
25-1月-2014 20:27:36.189,-1.10324812,10.48766804,-0.53119355,0.09534103,37,1432.25,3.92156863
25-1月-2014 20:27:36.289,-1.29393303,9.57510471,-1.10324812,0.01032704,37,1432.25,3.92156863
25-1月-2014 20:27:36.388,-0.38136974,9.60234547,0,-0.001396,37,1573.25,3.92156863
25-1月-2014 20:27:36.488,0.0272407,10.10629845,-1.06238711,0.0548839,37,1550,5.49019623
25-1月-2014 20:27:36.588,0.10896278,10.61025047,-2.36994052,0.12728268,37,1519.5,5.09803915
25-1月-2014 20:27:36.688,-1.60720098,9.41166019,-1.44375682,0.00334674,37,1511.75,5.88235283
25-1月-2014 20:27:36.788,-0.57205462,8.96218872,-0.9942854,-0.05997032,37,1511.75,7.45098066
25-1月-2014 20:27:36.889,0.10896278,8.37651348,-1.56633997,-0.11225402,37,1549.5,7.45098066
25-1月-2014 20:27:36.993,0.6810174,8.03600502,-0.61291564,-0.15652841,37,1633.5,11.37254906
25-1月-2014 20:27:37.101,-0.95342433,9.26183605,-0.83084118,-0.02811766,37,1645,26.27450943
25-1月-2014 20:27:37.188,2.47890329,8.37651348,-2.41080165,-0.05723155,38,1645,42.35294342
25-1月-2014 20:27:37.289,-1.18497026,8.11772728,-0.91256332,-0.13957721,38,1530.75,42.35294342
25-1月-2014 20:27:37.388,-0.10896278,8.49909687,-0.80360049,-0.11069441,38,1571.25,32.94117737
25-1月-2014 20:27:37.488,0.87170225,8.539958,-2.79217124,-0.06081522,38,1636.5,14.90196133
25-1月-2014 20:27:37.588,-0.6810174,9.60234547,-1.29393303,0.00911582,39,1636.5,12.54901981
25-1月-2014 20:27:37.688,0.87170225,9.38441944,-0.25878662,-0.01990217,39,1588,11.76470566
25-1月-2014 20:27:37.789,0.29964766,7.99514389,-1.25307202,-0.15548629,39,1635,11.76470566
25-1月-2014 20:27:37.888,1.22583127,9.49338245,-1.37565517,0.00478417,39,1694.75,11.37254906
25-1月-2014 20:27:37.988,0.76273948,7.65463543,-2.56062531,-0.15454453,39,1734.75,11.37254906
25-1月-2014 20:27:38.089,-0.0272407,8.03600502,0.06810174,-0.16180128,40,1734.75,11.37254906
25-1月-2014 20:27:38.188,2.17925572,8.07686615,-1.22583127,-0.11912102,40,1704.75,11.37254906
25-1月-2014 20:27:38.293,0.53119355,11.22316647,0.3405087,0.16486019,40,1686.25,10.1960783
25-1月-2014 20:27:38.388,-0.38136974,9.80665016,-0.57205462,0.02111214,40,1691,9.01960754
25-1月-2014 20:27:38.488,-0.10896278,9.53424358,-0.14982383,-0.00892633,41,1731,10.58823586
25-1月-2014 20:27:38.589,2.98285604,10.06543732,-1.25307202,0.09674066,41,1731,10.58823586
25-1月-2014 20:27:38.689,2.09753346,11.7543602,-3.40508699,0.28465623,41,1773.25,10.58823586
25-1月-2014 20:27:38.789,0.76273948,10.99162102,-0.06810174,0.14216655,41,1763.5,10.58823586
25-1月-2014 20:27:38.889,-1.0215261,10.63749123,-2.05667257,0.12833101,41,1749,10.58823586
25-1月-2014 20:27:38.990,1.83874691,12.02676678,0.3405087,0.25970131,41,1733.25,10.58823586
25-1月-2014 20:27:39.088,-0.64015633,11.29126835,-1.37565517,0.18034142,42,1733.25,10.58823586
25-1月-2014 20:27:39.188,0.06810174,10.95075989,-0.53119355,0.13661939,42,1725.75,10.58823586
25-1月-2014 20:27:39.288,0.95342433,9.34355831,-1.83874691,-0.00542659,42,1729.25,10.58823586
25-1月-2014 20:27:39.388,2.41080165,8.83960533,-0.25878662,-0.04663622,42,1741.25,10.58823586
25-1月-2014 20:27:39.489,-1.44375682,10.95075989,-1.22583127,0.15185779,42,1759.75,10.1960783
25-1月-2014 20:27:39.591,2.32907939,11.60453606,-3.09181905,0.26600498,42,1759.75,10.58823586
25-1月-2014 20:27:39.688,1.83874691,10.48766804,-1.63444173,0.11709899,43,1760.5,9.4117651
25-1月-2014 20:27:39.789,0.9942854,11.05972195,-2.22011662,0.17334121,43,1768.25,9.4117651
25-1月-2014 20:27:39.888,0.57205462,9.91561317,-1.44375682,0.04208726,43,1758,8.62745094
25-1月-2014 20:27:40.027,2.24735737,8.37651348,1.79788589,-0.0781312,43,1769.25,8.23529434
25-1月-2014 20:27:40.089,-2.32907939,8.45823574,-0.9942854,-0.08097851,43,1769.25,8.62745094
25-1月-2014 20:27:40.188,1.79788589,9.41166019,2.90113401,0.03953093,43,1794.5,8.23529434
25-1月-2014 20:27:40.289,0.0272407,9.11201286,-1.37565517,-0.04162079,43,1809.75,8.23529434
25-1月-2014 20:27:40.388,0.61291564,10.10629845,-0.80360049,0.05434221,43,1815,8.23529434
25-1月-2014 20:27:40.488,1.06238711,8.98942947,0.25878662,-0.0578922,43,1818.25,8.62745094
25-1月-2014 20:27:40.589,2.41080165,9.9564743,-2.09753346,0.08492452,43,1818.25,8.62745094
25-1月-2014 20:27:40.689,0.0272407,8.7987442,-2.02943182,-0.06053144,44,1814.25,8.62745094
25-1月-2014 20:27:40.788,2.24735737,10.37870502,-1.41651618,0.1110788,44,1817.25,8.62745094
25-1月-2014 20:27:40.889,0.72187841,7.46395063,0.53119355,-0.21468318,44,1813.5,8.62745094
25-1月-2014 20:27:40.989,0.53119355,8.22669029,-0.91256332,-0.13551819,44,1813.5,7.05882359
25-1月-2014 20:27:41.089,-0.38136974,9.68406677,-1.10324812,0.01330841,44,1808.25,7.05882359
25-1月-2014 20:27:41.188,0.61291564,10.02457619,-1.60720098,0.05580741,44,1786.75,6.66666698
25-1月-2014 20:27:41.289,1.33479404,9.45252132,-0.40861043,-0.00698984,44,1789,7.05882359
25-1月-2014 20:27:41.389,-0.72187841,8.96218872,-0.64015633,-0.06214434,44,1789,6.66666698
25-1月-2014 20:27:41.491,-0.14982383,9.41166019,-0.76273948,-0.01833898,44,1785.25,6.66666698
25-1月-2014 20:27:41.589,-0.19068487,9.80665016,-1.18497026,0.0261175,44,1793.5,7.05882359
25-1月-2014 20:27:41.689,0.0272407,9.38441944,-1.48461795,-0.01248157,45,1810,7.05882359
25-1月-2014 20:27:41.788,0.10896278,9.45252132,-0.76273948,-0.01424462,45,1810,7.05882359
25-1月-2014 20:27:41.889,0.06810174,9.11201286,-0.72187841,-0.04921448,45,1810,7.05882359
25-1月-2014 20:27:42.009,0.72187841,8.539958,-0.10896278,-0.1072889,45,1810.75,7.45098066
25-1月-2014 20:27:42.090,0.21792556,9.19373512,-1.25307202,-0.03489447,45,1810.75,7.84313726
25-1月-2014 20:27:42.189,0.10896278,8.73064327,-1.44375682,-0.07887125,45,1816.5,7.84313726
25-1月-2014 20:27:42.292,0.91256332,8.96218872,-1.0215261,-0.05681425,45,1821.25,7.84313726
25-1月-2014 20:27:42.389,-0.76273948,9.15287399,-0.49033251,-0.04341811,45,1828,7.84313726
25-1月-2014 20:27:42.490,-0.40861043,8.60805988,-0.19068487,-0.10231894,45,1828,8.23529434
25-1月-2014 20:27:42.589,-0.49033251,8.92132759,-0.83084118,-0.06628662,45,1831.75,8.23529434
25-1月-2014 20:27:42.690,0.40861043,10.21526051,-1.0215261,0.06633312,46,1841,8.23529434
25-1月-2014 20:27:42.789,0.72187841,9.19373512,-0.87170225,-0.03674531,46,1865,8.62745094
25-1月-2014 20:27:42.890,-1.44375682,4.16782618,0.40861043,-0.52945137,45,1865,8.23529434
25-1月-2014 20:27:42.992,1.0215261,5.73416662,-0.91256332,-0.38003135,46,1904.75,8.62745094
25-1月-2014 20:27:43.090,-2.02943182,5.28469515,0.6810174,-0.39977807,46,1921.5,8.62745094
25-1月-2014 20:27:43.193,-2.83303237,6.12915659,0.40861043,-0.29144001,46,1931.5,8.62745094
25-1月-2014 20:27:43.290,-0.49033251,7.04171991,0,-0.26145154,46,1930.25,8.62745094
25-1月-2014 20:27:43.388,-3.06457829,7.92704248,-0.95342433,-0.10922486,46,1930.25,8.23529434
25-1月-2014 20:27:43.491,-1.41651618,7.96790361,-2.24735737,-0.12482423,46,1944,7.84313726
25-1月-2014 20:27:43.590,0.6810174,8.45823574,-0.38136974,-0.1151312,46,1973.75,7.84313726
25-1月-2014 20:27:43.688,-1.67530274,8.41737461,-0.64015633,-0.22762167,46,1990.5,7.45098066
25-1月-2014 20:27:43.788,1.0215261,8.64892101,-1.44375682,-0.08111238,46,1990.5,7.05882359
25-1月-2014 20:27:43.888,-0.44947147,8.18582916,-0.53119355,-0.1435535,46,1867.5,7.05882359
25-1月-2014 20:27:43.990,-0.72187841,10.48766804,-1.79788589,0.10616761,46,1719.5,7.05882359
25-1月-2014 20:27:44.088,1.48461795,11.33212948,-1.29393303,0.19147485,46,1589,6.66666698
25-1月-2014 20:27:44.188,-0.19068487,8.68978214,-3.13267994,-0.03918809,46,1492,6.27450991
25-1月-2014 20:27:44.288,-1.10324812,12.70778465,-1.83874691,0.33270365,46,1492,6.27450991
25-1月-2014 20:27:44.388,1.10324812,11.44109249,-3.25526309,0.23676068,46,1504.25,6.27450991
25-1月-2014 20:27:44.488,0.49033251,5.73416662,-0.76273948,-0.3892144,46,1505.75,6.27450991
25-1月-2014 20:27:44.589,0.19068487,8.58081913,0.40861043,-0.10509193,46,1477.5,6.66666698
25-1月-2014 20:27:44.688,0.87170225,8.41737461,0.06810174,-0.11834306,46,1451.75,6.27450991
25-1月-2014 20:27:44.788,2.79217124,8.60805988,-0.87170225,-0.05424494,46,1451.75,5.49019623
25-1月-2014 20:27:44.888,-0.95342433,9.53424358,0.3405087,-0.00364584,47,1418.5,5.49019623
25-1月-2014 20:27:44.988,0.72187841,9.91561317,-1.67530274,0.04672879,47,1447,4.70588255
25-1月-2014 20:27:45.090,-0.19068487,10.5693903,-0.19068487,0.09676033,47,1494.25,5.09803915
25-1月-2014 20:27:45.188,0.29964766,8.98942947,-1.14410925,-0.05674958,47,1494.25,5.49019623
25-1月-2014 20:27:45.289,-0.83084118,9.07115173,-1.14410925,-0.04514986,47,1528.25,5.49019623
25-1月-2014 20:27:45.390,-0.9942854,10.29698277,-1.25307202,0.08123153,47,1534.75,5.09803915
25-1月-2014 20:27:45.489,0.14982383,10.44680691,-0.87170225,0.08772403,47,1529.75,5.09803915
25-1月-2014 20:27:45.590,-1.75702488,9.38441944,-1.60720098,0.00593328,47,1529.75,5.09803915
25-1月-2014 20:27:45.688,1.22583127,9.30269718,-0.29964766,-0.02402776,47,1516.5,5.09803915
25-1月-2014 20:27:45.789,-0.0272407,8.96218872,-1.33479404,-0.05734217,47,1509,5.09803915
25-1月-2014 20:27:45.889,0.87170225,9.6432066,-1.06238711,0.01192909,47,1500.5,5.49019623
25-1月-2014 20:27:45.988,-0.21792556,6.38794327,3.97714162,-0.21361858,47,1500.5,5.49019623
25-1月-2014 20:27:46.089,0.0272407,6.9327569,-0.83084118,-0.26923472,47,1487,5.49019623
25-1月-2014 20:27:46.188,0.57205462,6.61948919,-0.95342433,-0.29677778,47,1472.5,5.49019623
